0 18 46
0 18 62
0 46 62
58 41 72
58 62 72
61 46 59
104 46 62
113 18 46
113 18 62
113 46 62
196 18 46
198 41 67
202 41 72
202 62 72
244 46 67
313 41 44
313 41 62
327 6 67
334 41 59
348 6 72
353 41 44
353 41 62
402 6 74
402 67 74
410 72 74
423 18 46
423 18 62
423 46 62
426 46 72
428 72 74
449 59 67
459 18 66
459 18 67
459 59 74
459 66 67
497 59 72
499 59 67
500 66 67
526 0 67
548 18 35
558 18 35
569 44 67
577 18 46
580 44 67
600 46 67
612 0 46
615 18 66
615 18 67
615 66 67
622 44 59
622 44 74
627 6 67
627 6 72
627 67 72
632 72 74
661 0 44
669 44 67
680 46 72
691 25 72
700 25 46
700 25 60
701 6 74
701 46 74
703 25 62
705 67 72
706 6 60
706 6 74
709 6 60
709 6 72
709 60 72
710 41 44
712 41 67
712 46 66
714 18 66
714 18 67
714 66 67
719 66 74
722 25 60
726 46 60
729 59 74
731 41 46
731 46 67
736 6 72
740 0 67
740 60 67
742 6 46
745 44 60
747 59 66
747 60 72
747 67 72
753 18 46
753 18 62
753 46 62
762 6 25
762 6 72
762 25 72
766 6 60
766 6 72
766 60 72
779 25 41
783 6 74
786 18 44
788 6 60
790 6 44
791 6 74
794 46 67
800 44 59
809 6 46
813 46 62
817 6 67
817 6 72
817 67 72
826 6 25
826 6 72
826 25 72
828 18 66
828 18 67
828 66 67
838 0 67
840 6 60
840 6 72
840 18 66
840 18 67
840 60 72
840 66 67
848 41 44
854 44 67
858 6 66
860 35 72
866 59 74
869 6 46
872 0 18
872 0 48
874 41 59
875 0 44
883 35 60
885 18 46
885 18 62
885 46 62
889 59 60
892 18 25
892 18 45
892 25 45
898 0 66
901 0 44
901 6 25
901 25 45
903 0 35
904 0 74
904 45 46
904 46 74
908 18 66
908 18 67
908 65 74
908 66 67
909 41 66
910 65 67
919 0 25
919 6 74
919 25 35
922 0 72
925 25 46
928 25 67
931 45 65
932 6 44
932 6 48
933 25 72
934 0 18
934 0 66
934 18 66
935 18 72
936 0 6
936 0 60
936 6 60
938 0 41
940 48 66
941 25 59
941 25 66
945 0 66
945 65 66
946 6 66
949 6 74
950 6 48
955 46 67
958 6 48
958 6 65
958 48 65
960 48 67
970 18 67
970 35 72
970 67 72
971 25 41
974 6 72
974 66 72
974 72 74
975 46 67
976 6 44
976 6 48
976 25 62
980 18 66
980 60 67
981 25 35
983 18 66
983 18 67
983 66 67
984 6 25
984 25 45
984 59 72
985 6 25
985 6 72
985 25 72
988 6 48
988 6 65
988 48 65
990 0 6
990 0 60
990 6 60
992 25 41
992 25 74
993 46 66
997 0 59
1000 60 67
1001 41 66
1003 6 18
1006 25 48
1008 0 67
1009 0 6
1009 0 60
1009 6 60
1010 0 74
1012 25 44
1012 25 65
1015 6 72
1024 41 44
1026 25 66
1027 48 72
1030 41 59
1034 25 41
1034 25 65
1035 46 48
1037 6 25
1037 25 45
1041 6 74
1041 25 48
1041 25 67
1041 48 67
1041 67 74
1043 48 67
1046 41 67
1047 60 66
1048 0 60
1048 0 66
1049 41 67
1051 60 72
1051 67 72
1060 66 72
1063 0 6
1063 0 60
1063 6 60
1069 6 48
1069 6 65
1069 48 65
1071 0 66
1071 65 66
1072 25 59
1072 25 66
1080 25 59
1082 65 72
1084 44 67
1086 6 25
1086 25 45
1086 59 65
1094 6 67
1094 6 72
1094 60 67
1094 67 72
1095 6 48
1095 6 65
1095 48 65
1102 0 6
1102 0 60
1102 6 60
1107 6 48
1107 6 60
1107 48 60
1108 6 74
1108 46 74
1110 18 25
1110 18 45
1110 25 45
1116 18 25
1116 18 45
1116 25 45
1119 65 67
1120 25 60
1124 6 59
1124 35 59
1125 6 48
1125 6 65
1125 48 65
1126 6 67
1134 0 46
1139 59 60
1140 46 72
1142 0 67
1142 60 67
1143 18 59
1151 0 67
1151 18 25
1151 18 45
1151 25 45
1151 60 67
1152 60 66
1153 6 25
1153 18 66
1153 18 67
1153 25 48
1153 25 48
1153 25 59
1153 25 67
1153 48 67
1153 66 67
1154 6 48
1154 6 65
1154 48 65
1154 48 72
1158 46 67
