0 14 15
0 14 15
1 14 15
1 14 15
1 15 14
1 15 14
2 14 15
2 14 15
2 15 14
2 15 14
3 14 15
3 14 15
3 15 14
3 15 14
4 14 15
4 14 15
4 15 14
4 15 14
5 14 15
5 14 15
6 14 15
6 14 15
6 14 15
6 14 15
7 15 14
7 15 14
7 15 14
7 15 14
8 15 14
8 15 14
8 15 14
8 15 14
9 14 15
9 14 15
9 15 14
9 15 14
10 14 15
10 14 15
10 14 15
10 14 15
11 15 14
11 15 14
11 15 14
11 15 14
12 14 15
12 14 15
12 15 14
12 15 14
13 14 15
13 14 15
13 15 14
13 15 14
14 14 15
14 14 15
14 14 15
14 14 15
15 14 15
15 14 15
15 14 15
15 14 15
16 15 14
16 15 14
16 15 14
16 15 14
17 15 14
17 15 14
17 15 14
17 15 14
18 15 14
18 15 14
18 15 14
18 15 14
19 14 15
19 14 15
19 14 15
19 14 15
20 14 15
20 14 15
20 15 14
20 15 14
21 14 15
21 14 15
21 15 14
21 15 14
22 15 14
22 15 14
23 14 15
23 14 15
23 14 15
23 14 15
24 14 15
24 14 15
24 15 14
24 15 14
25 14 15
25 14 15
25 14 15
25 14 15
26 15 14
26 15 14
26 15 14
26 15 14
27 14 15
27 14 15
27 15 14
27 15 14
28 15 14
28 15 14
28 15 14
28 15 14
29 15 14
29 15 14
29 15 14
29 15 14
30 14 15
30 14 15
30 15 14
30 15 14
31 14 15
31 14 15
31 15 14
31 15 14
32 14 15
32 14 15
32 15 14
32 15 14
33 15 14
33 15 14
33 15 14
33 15 14
34 14 15
34 14 15
34 15 14
34 15 14
35 14 15
35 14 15
35 15 14
35 15 14
36 14 15
36 14 15
36 14 15
36 14 15
37 14 15
37 14 15
37 14 15
37 14 15
38 14 15
38 14 15
38 15 14
38 15 14
39 14 15
39 14 15
40 14 15
40 14 15
40 15 14
40 15 14
41 14 15
41 14 15
42 14 15
42 14 15
42 15 14
42 15 14
43 14 15
43 14 15
43 14 15
43 14 15
44 14 15
44 14 15
44 15 14
44 15 14
45 14 15
45 14 15
45 15 14
45 15 14
46 15 14
46 15 14
46 15 14
46 15 14
47 14 15
47 14 15
47 15 14
47 15 14
48 14 15
48 14 15
48 14 15
48 14 15
49 15 14
49 15 14
49 15 14
49 15 14
49 15 16
49 15 16
50 14 15
50 14 15
50 14 16
50 14 16
51 15 16
51 15 16
51 16 15
51 16 15
52 15 16
52 15 16
52 16 14
52 16 14
53 15 14
53 15 14
53 16 15
53 16 15
54 16 14
54 16 14
54 16 14
54 16 14
55 16 14
55 16 14
55 16 14
55 16 14
56 14 15
56 14 15
56 15 16
56 15 16
57 14 15
57 14 15
57 16 14
57 16 14
58 15 16
58 15 16
58 16 15
58 16 15
59 14 16
59 14 16
59 15 14
59 15 14
60 15 16
60 15 16
60 16 15
60 16 15
61 15 16
61 15 16
62 14 16
62 14 16
63 14 16
63 14 16
63 16 15
63 16 15
64 15 16
64 15 16
64 16 14
64 16 14
65 15 14
65 15 14
65 15 16
65 15 16
66 14 15
66 14 15
66 16 14
66 16 14
67 14 15
67 14 15
67 16 14
67 16 14
68 14 15
68 14 15
68 15 16
68 15 16
69 14 15
69 14 15
69 16 14
69 16 14
70 15 14
70 15 14
70 15 16
70 15 16
71 14 15
71 14 15
71 15 16
71 15 16
72 14 16
72 14 16
72 16 14
72 16 14
73 15 16
73 15 16
73 16 14
73 16 14
74 16 14
74 16 14
74 16 14
74 16 14
75 14 16
75 14 16
75 15 16
75 15 16
76 14 15
76 14 15
76 15 16
76 15 16
77 14 15
77 14 15
77 15 14
77 15 14
78 15 16
78 15 16
78 16 14
78 16 14
79 14 15
79 14 15
79 15 16
79 15 16
79 16 17
79 16 17
80 15 16
80 15 16
81 14 16
81 14 16
82 16 14
82 16 14
82 17 16
82 17 16
83 16 17
83 16 17
83 17 15
83 17 15
84 15 16
84 15 16
84 16 15
84 16 15
85 15 14
85 15 14
85 17 14
85 17 14
86 15 16
86 15 16
86 17 16
86 17 16
87 14 17
87 14 17
87 15 14
87 15 14
88 14 16
88 14 16
88 16 15
88 16 14
88 16 17
88 16 17
88 16 17
89 15 17
89 15 17
89 17 14
89 17 14
90 16 17
90 16 17
91 15 17
91 15 17
91 15 17
91 15 17
92 15 16
92 15 16
92 16 14
92 16 14
93 14 16
93 14 16
93 15 14
93 15 14
94 16 17
94 16 17
94 17 14
94 17 14
95 14 15
95 14 15
95 17 14
95 17 14
96 14 15
96 14 15
96 14 17
96 14 17
96 16 15
96 16 14
96 16 17
97 15 17
97 15 17
98 17 16
98 17 16
99 15 16
99 15 16
99 15 16
99 15 16
100 15 16
100 15 16
100 17 16
100 17 16
101 16 17
101 16 17
101 17 16
101 17 16
102 15 16
102 15 16
102 16 17
102 16 17
103 15 16
103 15 16
103 15 17
103 15 17
104 16 17
104 16 17
104 16 17
104 16 17
105 15 14
105 15 14
105 17 14
105 17 14
106 14 15
106 14 17
106 15 16
106 15 16
106 16 14
106 16 14
106 17 15
107 14 17
107 14 17
107 15 16
107 15 16
108 15 16
