0 8 9
0 8 9
1 8 9
1 8 9
1 9 8
1 9 8
2 8 9
2 8 9
2 9 8
2 9 8
3 8 9
3 8 9
3 9 8
3 9 8
4 8 9
4 8 9
4 9 8
4 9 8
5 8 9
5 8 9
5 8 9
5 8 9
6 8 9
6 8 9
6 9 8
6 9 8
7 8 9
7 8 9
7 8 9
7 8 9
8 8 9
8 8 9
8 8 9
8 8 9
9 8 9
9 8 9
9 8 9
9 8 9
10 8 9
10 8 9
10 8 9
10 8 9
11 9 8
11 9 8
11 9 8
11 9 8
12 9 8
12 9 8
12 9 8
12 9 8
13 9 8
13 9 8
13 9 8
13 9 8
14 8 9
14 8 9
14 8 9
14 8 9
15 9 8
15 9 8
15 9 8
15 9 8
16 8 9
16 8 9
16 9 8
16 9 8
17 8 9
17 8 9
17 9 8
17 9 8
18 8 9
18 8 9
18 9 8
18 9 8
19 8 9
19 8 9
19 9 8
19 9 8
20 8 9
20 8 9
20 9 8
20 9 8
21 9 8
21 9 8
21 9 8
21 9 8
22 8 9
22 8 9
22 9 8
22 9 8
23 8 9
23 8 9
23 9 8
23 9 8
24 9 8
24 9 8
24 9 8
24 9 8
25 8 9
25 8 9
25 8 9
25 8 9
26 8 9
26 8 9
26 9 8
26 9 8
27 8 9
27 8 9
27 9 8
27 9 8
28 8 9
28 8 9
28 8 9
28 8 9
29 9 8
29 9 8
29 9 8
29 9 8
30 9 8
30 9 8
30 9 8
30 9 8
31 8 9
31 8 9
31 9 8
31 9 8
32 8 9
32 8 9
32 8 9
32 8 9
33 8 9
33 8 9
33 8 9
33 8 9
34 8 9
34 8 9
34 9 8
34 9 8
35 8 9
35 8 9
35 9 8
35 9 8
36 8 9
36 8 9
36 9 8
36 9 8
36 9 12
36 9 12
37 8 9
37 8 9
37 12 9
37 12 9
38 8 9
38 8 9
38 8 12
38 8 12
39 8 9
39 8 9
39 12 9
39 12 9
40 8 12
40 8 12
40 9 8
40 9 8
41 9 8
41 9 8
41 9 12
41 9 12
41 9 13
41 9 13
42 8 9
42 8 9
42 13 14
42 13 14
42 13 8
42 13 8
43 12 13
43 12 13
43 13 12
43 13 12
44 9 12
44 9 12
44 14 8
44 14 8
45 8 12
45 8 12
45 9 12
45 9 13
45 9 14
45 13 9
45 13 9
46 8 14
46 8 14
46 13 14
46 13 12
46 13 9
46 13 9
46 13 9
47 12 14
47 12 14
47 14 13
47 14 13
48 9 8
48 9 12
48 9 12
48 9 12
48 9 13
48 14 13
48 14 13
49 8 14
49 8 14
49 9 12
49 9 13
49 9 14
49 12 13
49 12 13
50 13 14
50 13 14
50 14 8
50 14 13
50 14 9
50 14 9
50 14 12
51 8 9
51 8 9
51 13 14
51 13 14
52 8 13
52 8 13
52 9 12
52 9 13
52 9 14
52 12 14
52 12 14
53 8 9
53 8 9
53 14 8
53 14 8
54 8 9
54 13 9
54 13 9
54 14 8
54 14 8
54 14 13
54 14 9
54 14 9
54 14 9
54 14 9
55 9 8
55 9 8
55 12 14
55 12 14
56 8 14
56 8 14
56 9 14
56 9 14
57 12 9
57 12 9
57 13 14
57 13 14
57 14 8
57 14 9
57 14 12
58 12 14
58 12 14
58 13 8
58 13 8
58 15 13
58 15 14
58 15 12
59 9 8
59 9 8
59 14 15
59 14 15
60 12 15
60 12 15
60 13 15
60 13 15
61 8 14
61 8 14
61 14 8
61 14 13
61 14 13
61 14 13
61 14 15
62 14 12
62 14 12
62 15 13
62 15 13
63 14 9
63 14 9
63 14 15
63 14 15
64 8 9
64 8 9
64 14 9
64 14 9
65 13 8
65 13 8
65 14 9
65 14 9
66 9 15
66 9 15
66 12 9
66 12 13
66 12 14
66 15 13
66 15 13
67 8 15
67 8 15
67 9 14
67 9 14
68 9 12
68 9 13
68 9 14
68 9 14
68 9 15
68 12 14
68 12 14
69 9 13
69 9 13
69 13 9
69 13 9
70 9 8
70 9 8
70 13 8
70 13 8
70 13 16
70 13 16
71 8 15
71 8 15
71 8 15
71 8 15
71 16 8
71 16 9
71 16 12
72 9 12
72 9 12
72 15 14
72 15 14
73 9 12
73 9 12
73 12 9
73 12 13
73 12 8
73 16 8
73 16 8
74 8 16
74 8 16
